#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE0916
#Date Time: 2020-05-14 20:32:17.685
#Sample rate: 3.125e+06Hz
#Samples: 16384
#Trigger: Source: External 1 Condition: Rising
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 5 V
#Offset: -5 mV
#Symmetry: 0.3 %
#Phase: 180 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Time (s),Channel 1 (V)
0.02017824,-0.08619779856832822
0.02017856,-0.1574906899572473
0.02017888,-0.2174566733692348
0.0201792,-0.2757569350190517
0.02017952,-0.3343903410218406
0.02017984,-0.3880265817396722
0.02018016,-0.4316684918894946
0.02018048,-0.4449942659810574
0.0201808,-0.4563211739587361
0.02018112,-0.4479925651515348
0.02018144,-0.4336673580032941
0.02018176,-0.4060163767633849
0.02018208,-0.369370498012038
0.0201824,-0.3257285878622819
0.02018272,-0.267095181860127
0.02018304,-0.2087949202096722
0.02018336,-0.1401671836389681
0.02018368,-0.07120630271529088
0.020184,0.009081486186176515
0.02018432,0.08836984202999972
0.02018464,0.1576638673059743
0.02018496,0.2229601603538287
0.02018528,0.2765964010722757
0.0201856,0.3292332087333011
0.02018592,0.3678779535987887
0.02018624,0.399193522713822
0.02018656,0.4181827507940654
0.02018688,0.4268445039534668
0.0201872,0.4245124934875165
0.02018752,0.4088547089299553
0.02018784,0.3868671816791472
0.02018816,0.3522201690411693
0.02018848,0.3112434137101551
0.0201888,0.2589397504008765
0.02018912,0.2019720661601982
0.02018944,0.1403403609868213
0.02018976,0.07237891312001445
0.02019008,0.005750042663020172
0.0201904,-0.06354398261293803
0.02019072,-0.1308391417744411
0.02019104,-0.1938034243569812
0.02019136,-0.2527699747113675
0.02019168,-0.3050736380206734
0.020192,-0.348715548169965
0.02019232,-0.3810305503419835
0.02019264,-0.4036843662973409
0.02019296,-0.4156775629797684
0.02019328,-0.4136786968660005
0.0201936,-0.405016943706599
0.02019392,-0.3813636946940897
0.02019424,-0.3507144142839002
0.02019456,-0.3070725041340872
0.02019488,-0.2554351295299636
0.0201952,-0.1994668783455215
0.02019552,-0.1331711522408122
0.02019584,-0.06887429224915551
0.02019616,0.002751743492113351
0.02019648,0.07137948006351767
0.0201968,0.1413397940440962
0.02019712,0.2059697983873218
0.02019744,0.263936915685494
0.02019776,0.3222371773353641
0.02019808,0.363880221371426
0.0201984,0.4031912549410526
0.02019872,0.4258450708966943
0.02019904,0.4438348659200828
0.02019936,0.4461668763861478
0.02019968,0.4375051232267465
0.0202,0.4238462047829408
0.02020032,0.395862079190796
0.02020064,0.383868882508537
0.02020096,0.3502213029273034
0.02020128,0.2795947002428895
0.0202016,0.198973766989149
0.02020192,0.1223505659636752
0.02020224,0.05239025198303131
0.02020256,-0.02423294904244243
0.02020288,-0.09086181950021269
0.0202032,-0.1611552778322777
0.02020352,-0.221787549948857
0.02020384,-0.2804209559515546
0.02020416,-0.3293931757374008
0.02020448,-0.3667053431937364
0.0202048,-0.4013523558313419
0.02020512,-0.4163438516843729
0.02020544,-0.4276707596620516
0.02020576,-0.4173432847411769
0.02020608,-0.4033512219452208
0.0202064,-0.3747008076484933
0.02020672,-0.3393875063062863
0.02020704,-0.2997433283840018
0.02020736,-0.2471065207224015
0.02020768,-0.1918045582431465
0.020208,-0.1261751208423711
0.02020832,-0.06121197214680174
0.02020864,0.009747774890585266
0.02020896,0.07770922275671943
0.02020928,0.1433386601575233
0.0202096,0.2083018088537402
0.02020992,0.2636037713329951
0.02021024,0.3179063007554455
0.02021056,0.3588830560869796
0.02021088,0.3955289348386462
0.0202112,0.4181827507940242
0.02021152,0.4315085248855461
0.02021184,0.4348399684083958
0.02021216,0.4215141943169
0.02021248,0.4031912549412265
0.0202128,0.370876252769305
0.02021312,0.3308989304946575
0.02021344,0.2815935663564818
0.02021376,0.2252921708197462
0.02021408,0.1663256204653063
0.0202144,0.1000298943599428
0.02021472,0.03440045695986312
0.02021504,-0.03356099090700368
0.02021536,-0.100523005716222
0.02021568,-0.1661524431170728
0.020216,-0.2264515708805978
0.02021632,-0.277755801133084
0.02021664,-0.3287268870331727
0.02021696,-0.3757002407053109
0.02021728,-0.4186758621504723
0.0202176,-0.4456605546855304
0.02021792,-0.4509908643221487
0.02021824,-0.445660554685594
0.02021856,-0.4270044709574511
0.02021888,-0.4020186445361009
0.0202192,-0.3663721988412817
0.02021952,-0.3203982782259557
0.02021984,-0.2690940479735811
0.02022016,-0.2084617758570455
0.02022048,-0.1461637819798124
0.0202208,-0.07587032364691751
0.02022112,-0.004244287905713795
0.02022144,0.07537721229116184
0.02022176,0.1496684028507105
0.02022208,0.2132989741378002
0.0202224,0.273931246253665
0.02022272,0.3222371773355116
0.02022304,0.3678779535985526
0.02022336,0.3965283678954241
0.02022368,0.4215141943169742
0.020224,0.4305090918286685
0.02022432,0.4301759474763571
0.02022464,0.4211810499646629
0.02022496,0.3948626461339138
0.02022528,0.3668785205419762
0.0202256,0.3215708886308159
0.02022592,0.277262689776955
0.02022624,0.2189624281265078
0.02022656,0.1556650011924208
0.02022688,0.09436644037130615
0.0202272,0.02274040462935404
0.02022752,-0.04155645536164543
0.02022784,-0.1135156354558698
0.02022816,-0.1738147632193948
0.02022848,-0.2361127570973362
0.0202288,-0.2900821421674525
0.02022912,-0.3320583305558552
0.02022944,-0.3710362197731614
0.02022976,-0.3926906026719984
0.02023008,-0.4130124081613632
0.0202304,-0.4113466864000416
0.02023072,-0.4076820985248021
0.02023104,-0.3893591591491454
0.02023136,-0.3610418892046089
0.02023168,-0.3263948765670034
0.020232,-0.2770895124283304
0.02023232,-0.2281172926424841
0.02023264,-0.1658192987646206
0.02023296,-0.1045207379441859
0.02023328,-0.03555985702054171
0.0202336,0.03340102390244737
0.02023392,0.1016956161215534
0.02023424,0.1683244865791903
0.02023456,0.2279573256382002
0.02023488,0.2879233090500589
0.0202352,0.3348966627222399
0.02023552,0.3798711502811416
0.02023584,0.4111867193959289
0.02023616,0.4341736797038434
0.02023648,0.447499453795292
0.0202368,0.4455005876815821
0.02023712,0.4395039893404581
0.02023744,0.4158507403280794
0.02023776,0.3958620791907936
0.02023808,0.3802042946333999
0.0202384,0.3438915602339087
0.02023872,0.2696003696743601
0.02023904,0.1873137146591865
0.02023936,0.1136888128042747
0.02023968,0.04106334400535682
0.02024,-0.02823068127061411
0.02024032,-0.09819099525045812
0.02024064,-0.1671518761741022
0.02024096,-0.2284504369944813
0.02024128,-0.2854181212358095
0.0202416,-0.3337240523170864
0.02024192,-0.3730350858871375
0.02024224,-0.401685500183619
0.02024256,-0.419009006502652
0.02024288,-0.4276707596620534
0.0202432,-0.4180095734457759
0.02024352,-0.402351788888155
0.02024384,-0.3763665294099509
0.02024416,-0.3420526611241986
0.02024448,-0.300409617088615
0.0202448,-0.2491053868361846
0.02024512,-0.1971348678797764
0.02024544,-0.1325048635358775
0.02024576,-0.0665422817834531
0.02024608,0.001419166083354023
0.0202464,0.06971375830177316
0.02024672,0.1353431957025812
0.02024704,0.1986406226373621
0.02024736,0.251943719002909
0.02024768,0.3069125371304341
0.020248,0.3498881585751954
0.02024832,0.3891991921451847
0.02024864,0.4148513072711275
0.02024896,0.4311753805332617
0.02024928,0.4375051232266762
0.0202496,0.4278439370103714
0.02024992,0.4158507403281233
0.02025024,0.3845351712130997
0.02025056,0.352220169041066
0.02025088,0.3049136710166001
0.0202512,0.2519437190027478
0.02025152,0.1943097460574478
0.02025184,0.127680875599816
