#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE0916
#Date Time: 2020-05-14 19:40:35.873
#Sample rate: 800000Hz
#Samples: 16384
#Trigger: Source: External 1 Condition: Rising
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Pulse
#Frequency: 1 Hz
#Period: 1 s
#Amplitude: 5 V
#Offset: -5 mV
#Symmetry: 0.3 %
#Phase: 180 °
#Power Supplies: ON
#Positive Supply: ON
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Time (s),Channel 1 (V)
0.013385,0.1463369593280453
0.01338625,-0.1501615142071973
0.0133875,-0.01623748458790793
0.01338875,0.05305654068774426
0.01339,-0.1558249681957679
0.01339125,0.1793182502044374
0.0133925,-0.1718158971058386
0.01339375,0.1003630387122208
0.013395,-0.02056836116763619
0.01339625,-0.08852980903414122
0.0133975,0.1543324237829282
0.01339875,-0.1871405373107097
0.0134,0.1659924761129659
0.01340125,-0.08952924209100159
0.0134025,0.01307921841323621
0.01340375,0.1086916475196381
0.013405,-0.1481626480934765
0.01340625,0.2043040766259466
0.0134075,-0.1564912569004293
0.01340875,0.08204009933669494
0.01341,-0.001912277439575984
0.01341125,-0.11151676934183
0.0134125,0.1646598987034969
0.01341375,-0.1891394034247516
0.013415,0.1486689697940528
0.01341625,-0.07487089059017957
0.0134175,-0.02889696997480592
0.01341875,0.1150213902130871
0.01342,-0.1788119285038611
0.01342125,0.1799845389086989
0.0134225,-0.1631541439463821
0.01342375,0.02473927074336717
0.013425,0.006416331367610415
0.01342625,-0.1578238343097934
0.0134275,0.1729885075109884
0.01342875,-0.1808107946175819
0.01343,0.1253488651338203
0.01343125,-0.04755305370286613
0.0134325,-0.06754171484007349
0.01343375,0.1356763400546832
0.013435,-0.1878068260152769
0.01343625,0.1723222188064149
0.0134375,-0.1111836249896429
0.01343875,0.03073586908440032
0.01344,0.09003556379157789
0.01344125,-0.1464969263320426
0.0134425,0.2039709322733411
0.01344375,-0.1348368740017895
0.013445,0.1020287604739023
0.01344625,-0.002578566144149563
0.0134475,-0.1078521814666793
0.01344875,0.1643267543515319
0.01345,-0.1911382695384723
0.01345125,0.1503346915554868
0.0134525,-0.07953491152234973
0.01345375,-0.0265649595087984
0.013455,0.1196854111451021
0.01345625,-0.1804776502650221
0.0134575,0.1803176832612978
0.01345875,-0.1411666166954539
0.01346,0.02640499250480111
0.01346125,0.0194089611066025
0.0134625,-0.1741479075718461
0.01346375,0.1669919091698262
0.013465,-0.1798113615604061
0.01346625,0.1173534006789634
0.0134675,-0.02689810386108519
0.01346875,-0.08419893245441296
0.01347,0.1539992794304248
0.01347125,-0.1918045582430459
0.0134725,0.1589964447149433
0.01347375,-0.09286068561386948
0.013475,0.001752310435682323
0.01347625,0.1156876789176607
0.0134775,-0.158490123014367
0.01347875,0.1999732000458924
0.01348,-0.120511666853673
0.01348125,0.1046939152921966
0.0134825,0.04606050928972168
0.01348375,-0.139834039286022
0.013485,0.1733216518632753
0.01348625,-0.1828096607313026
0.0134875,0.1200185554971135
0.01348875,-0.03456042396371861
0.01349,-0.07553717929495643
0.01349125,0.1516672689646339
0.0134925,-0.1901388364812887
0.01349375,0.1653261874083923
0.013495,-0.09852413960274491
0.01349625,-0.007575731428534113
0.0134975,0.07471092358612864
0.01349875,-0.2077954871528118
0.0135,0.1533329907260679
0.01350125,-0.1628209995938077
0.0135025,0.061385149494914
0.01350375,0.04039705530084627
0.013505,-0.1381683175248729
0.01350625,0.1783188171472471
0.0135075,-0.1844753824927365
0.01350875,0.1160208232699474
0.01351,-0.02956325867924711
0.01351125,-0.08086748893154506
0.0135125,0.1719890744541281
0.01351375,-0.1738147632195593
0.013515,0.1759868066813444
0.01351625,-0.07153944706751496
0.0135175,-0.003244854848723141
0.01351875,0.140007216634466
0.01352,-0.174147907571525
0.01352125,0.1789851058521507
0.0135225,-0.1444980602183218
0.01352375,0.04073019965296459
0.013525,0.05905313902890647
0.01352625,-0.1554918238437859
0.0135275,0.188313147715868
0.01352875,-0.1698170309918745
0.01353,0.09769788389417404
0.01353125,0.004084320901586225
0.0135325,-0.1098510475803921
0.01353375,0.1689907752835469
0.013535,-0.2114600750279665
0.01353625,0.1110236579856456
0.0135375,-0.08986238644326838
0.01353875,-0.06787485919236028
0.01354,0.137342061816302
0.01354125,-0.192803991299606
0.0135425,0.1716559301018413
0.01354375,-0.1108504806373561
0.013545,0.006083187015306961
0.01354625,0.09803102824621268
0.0135475,-0.1748141962764196
0.01354875,0.1866474259547468
0.01355,-0.1421660497520152
0.01355125,0.0783755114615242
0.0135525,0.06071886079034042
0.01355375,-0.1265082651948352
0.013555,0.2199618611831106
0.01355625,-0.1494952255026237
0.0135575,0.1140219571562267
0.01355875,-0.01357232976961361
0.01356,-0.1078521814665223
0.01356125,0.1699902083404073
0.0135625,-0.1938034243567667
0.01356375,0.1440049488617305
0.013565,-0.0638771269649188
0.01356625,-0.04921877546430008
0.0135675,0.1413397940437435
0.01356875,-0.1894725477767091
0.01357,0.1726553631587017
0.01357125,-0.1171802233308051
0.0135725,-0.03022954738403216
0.01357375,0.07137948006326407
0.013575,-0.207462342800525
0.01357625,0.1756536623292828
0.0135775,-0.1448312045704298
0.01357875,0.05172396327859711
0.01358,0.05239025198317068
0.01358125,-0.1544923907867373
0.0135825,0.1836491267838403
0.01358375,-0.1741479075718461
0.013585,0.09969675000789477
0.01358625,0.009414630538256974
0.0135875,-0.1058533153530543
0.01358875,0.1889794364207543
0.01359,-0.1748141962764196
0.01359125,0.15100098025991
0.0135925,-0.01423861847418719
0.01359375,-0.05854681732833018
0.013595,0.1583301560101724
0.01359625,-0.1994668783456421
0.0135975,0.1556650011920754
0.01359875,-0.08220006634069223
0.0136,-0.0295632586792374
0.01360125,0.1266814425431247
0.0136025,-0.1898056921293252
0.01360375,0.1779856727949558
0.013605,-0.1241762547286995
0.01360625,0.01674380628848422
0.0136075,0.09469958472359294
0.01360875,-0.1828096607310502
0.01361,0.1603290221240904
0.01361125,-0.1834759494358762
0.0136125,0.02640499250480111
0.01361375,0.04739308669868857
0.013615,-0.1508278029117708
0.01361625,0.1853148485455997
0.0136175,-0.1754804849806651
0.01361875,0.09170128555301182
0.01362,0.005416898310733382
0.01362125,-0.1251756877856881
0.0136225,0.1786519614995339
0.01362375,-0.1841422381404498
0.013625,0.1380083505208756
0.01362625,-0.01590434023548118
0.0136275,-0.07387145753352249
0.01362875,0.1809839719658714
0.01363,-0.1544923907869255
0.01363125,0.1739879405676313
0.0136325,-0.06520970437406597
0.01363375,-0.05987939473747733
0.013635,0.1393409279298415
0.01363625,-0.1944697130610106
0.0136375,0.1679913422266866
0.01363875,-0.10318816053476
0.01364,-0.01823635070170591
0.01364125,0.1193522667928154
0.0136425,-0.1868073929587441
0.01364375,0.1853148485455997
0.013645,-0.1288402756607173
0.01364625,0.009081486185888065
0.0136475,0.05905313902890647
0.01364875,-0.2084617758571421
0.01365,0.160995310828664
0.01365125,-0.1578238343097934
0.0136525,0.05072453022173674
0.01365375,0.05705427291498909
0.013655,-0.1591564117189406
0.01365625,0.1856479928978864
0.0136575,-0.1721490414578
0.01365875,0.08137381063207107
0.01366,0.02607184815251432
0.01366125,-0.1325048635359974
0.0136625,0.1966417565230166
0.01366375,-0.1704833196966914
0.013665,0.1236831433725436
0.01366625,0.01108035229971122
0.0136675,-0.07287202447641973
0.01366875,0.1936434573527694
0.01367,-0.190138836481612
0.01367125,0.1206848442016798
0.0136725,-0.04055702230484355
0.01367375,-0.08952924209100159
0.013675,0.1669919091698262
0.01367625,-0.1928039912995945
0.0136775,0.1500015472032
0.01367875,-0.06620913743092634
0.01368,-0.06354398261263444
0.01368125,0.1553318568397886
0.0136825,-0.1951360017659138
0.01368375,0.1523335576692075
0.013685,-0.116513934626194
0.01368625,-0.07520403494266964
0.0136875,0.1080253588150645
0.01368875,-0.2011326001067948
0.01369,0.1729885075107363
0.01369125,-0.1041875935916203
0.0136925,-0.01557119588333435
0.01369375,0.1126893797469629
0.013695,-0.1908051251861855
0.01369625,0.1803176832612978
0.0136975,-0.1245093990811145
0.01369875,0.01974210545914744
0.0137,0.1100242249287852
0.01370125,-0.169483886639831
0.0137025,0.2033046435687472
0.01370375,-0.1281739869562691
0.013705,0.06271772690406116
0.01370625,0.09603216213274009
0.0137075,-0.1731484745146606
0.01370875,0.1843154154887393
0.01371,-0.1568244012529331
0.01371125,0.04939195281240202
0.0137125,0.06205143819948757
0.01371375,-0.1628209995940952
0.013715,0.1889794364207543
0.01371625,-0.1658192987644604
0.0137175,0.07171262441580446
0.01371875,0.04672679799429526
0.01372,-0.1491620811501587
0.01372125,0.1736547962152139
0.0137225,-0.209128064561959
0.01372375,0.05305654068774426
0.013725,0.002085454787911847
0.01372625,-0.1448312045706086
0.0137275,0.1906451581821883
0.01372875,-0.1814770833221555
0.01373,0.09336700731437124
0.01373125,0.01141349665189559
0.0137325,-0.131505430479137
0.01373375,0.182982838079306
0.013735,-0.1844753824927365
0.01373625,0.1146882458608003
0.0137375,0.007748908776740908
0.01373875,-0.1015224387730515
0.01374,0.2003063443985051
0.01374125,-0.1724821858104121
0.0137425,0.1533329907257716
0.01374375,-0.006576298371688296
0.013745,-0.1135156354556504
0.01374625,0.1726553631587017
0.0137475,-0.2001331670498766
0.01374875,0.1283471643045587
0.01375,-0.02256722728135693
0.01375125,-0.1041875935915461
0.0137525,0.1769862397380918
0.01375375,-0.194802857413627
0.013755,0.1340106182934341
0.01375625,-0.03056269173609019
0.0137575,-0.08886295338642801
0.01375875,0.1496684028509132
0.01376,-0.2287835813468795
0.01376125,0.1093579362240487
0.0137625,-0.06987372530608102
0.01376375,-0.08519836551127333
0.013765,0.1689907752833157
0.01376625,-0.201132600107076
0.0137675,0.1440049488620377
0.01376875,-0.05255021898716797
0.01377,-0.08519836551104366
0.01377125,0.167325053522113
0.0137725,-0.1961354348227742
0.01377375,0.1586633003623338
0.013775,-0.03722557878199929
0.01377625,-0.06321083826034522
0.0137775,0.1779856727952903
0.01377875,-0.181810227674115
0.01378,0.1769862397384299
0.01378125,-0.04488789888457181
0.0137825,-0.07220573577208854
0.01378375,0.1539992794303167
0.013785,-0.2031314662207968
0.01378625,0.1513341246123471
0.0137875,-0.06021253908957172
0.01378875,-0.06920743660150744
0.01379,0.1646598987038187
0.01379125,-0.2021320331639364
0.0137925,0.1553318568395953
0.01379375,-0.05721423991918302
0.013795,-0.07153944706751496
0.01379625,0.1430055158049823
0.0137975,-0.2337807466308602
0.01379875,0.1193522667928154
0.0138,-0.07720290105639038
0.01380125,-0.07753604540845811
0.0138025,0.1633273212946715
0.01380375,-0.1971348678796346
0.013805,0.1503346915551708
0.01380625,-0.05454908510090901
0.0138075,-0.07686975670410359
0.01380875,0.160995310828664
0.01381,-0.1958022904701629
0.01381125,0.1606621664763772
0.0138125,-0.03955758924798318
0.01381375,-0.06221140520348486
0.013815,0.1826496937269717
0.01381625,-0.1841422381404498
0.0138175,0.1776525284430035
0.01381875,-0.03755872313406672
0.01382,-0.09119496385243554
0.01382125,0.1679913422266866
0.0138225,-0.20279832186851
0.01382375,0.1416729383958699
0.013825,-0.03456042396368134
0.01382625,-0.09719156219359774
0.0138275,0.176653095385894
0.01382875,-0.1971348678793328
0.01383,0.1346769069980077
0.01383125,-0.02356666033821729
0.0138325,-0.09852413960267674
0.01383375,0.1510009802600603
0.013835,-0.2284504369945928
0.01383625,0.09869731695073686
0.0138375,-0.04022387795261857
0.01383875,-0.1081853258190618
0.01384,0.1826496937273053
0.01384125,-0.1978011565838622
0.0138425,0.1193522667928154
0.01384375,-0.009907741894458928
0.013845,-0.1228436773196805
0.01384625,0.1886462920681212
0.0138475,-0.1921377025953327
0.01384875,0.1173534006790946
0.01385,0.02174097157287302
0.01385125,-0.1181796563876655
0.0138525,0.2113001080239692
0.01385375,-0.1604889891280877
0.013855,0.1330111852364838
0.01385625,0.03406731260739727
0.0138575,-0.1488289367980501
0.01385875,0.1883131477158741
0.01386,-0.1784787841513396
0.01386125,0.07970808887068741
0.0138625,0.0393976222439859
0.01386375,-0.1548255351390357
0.013865,0.1929771686481958
