#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321AE0916
#Date Time: 2020-05-14 18:54:42.164
#Sample rate: 800000Hz
#Samples: 8192
#Trigger: Source: Patterns Condition: Rising
#Channel 1: Range: 200 mV/div Offset: 0 V Attenuation: 1 X
#Power Supplies: OFF
#Positive Supply: Rdy
#Voltage: 5 V
#Negative Supply: OFF
#Voltage: -5 V

Time (s),Channel 1 (V)
0.04808,0.1943097460571701
0.04808125,-0.1858079599020446
0.0480825,-0.3037410606107436
0.04808374999999999,-0.01190660800884324
0.048085,0.3295663530853136
0.04808625,0.3179063007557418
0.0480875,-0.08020120022720327
0.04808875,-0.3350566297260206
0.04808999999999999,-0.1454974932756994
0.04809125,0.2402836666722182
0.0480925,0.3382281062451469
0.04809375,0.02973643602752024
0.048095,-0.2974113179178641
0.04809625,-0.2284504369937504
0.04809749999999999,0.1420060827474747
0.04809875,0.3575504786775757
0.0481,0.1420060827484151
0.04810125,-0.2327813135744034
0.0481025,-0.3233965773957654
0.04810375,-0.01423861847332184
0.04810499999999999,0.3029148049022594
0.04810625,0.2192955724789282
0.0481075,-0.1318385748314239
0.04810875,-0.3257285878620235
0.04811,-0.09719156219275997
0.04811124999999999,0.2712660914347535
0.0481125,0.3185725894602508
0.04811375,-0.00757573142830309
0.048115,-0.3130691024753878
0.04811625,-0.2041308992769627
0.04811749999999999,0.1776525284419618
0.04811874999999999,0.3682110979507004
0.04812,0.1313454634753552
0.04812125,-0.2367790458017625
0.0481225,-0.2760900793712803
0.04812375,0.07937494451901039
0.048125,0.3475561481088811
0.04812625,0.2266247482293265
0.0481275,-0.1531598133776056
0.04812875,-0.3330577636125346
0.04813,-0.0911949638519306
0.04813125,0.2789284115383001
0.04813249999999999,0.3202383112216742
0.04813375,-0.01223975236016406
0.048135,-0.3137353911800109
0.04813625,-0.2054634766864638
0.0481375,0.1689907752838857
0.04813874999999999,0.3552184682113541
0.04814,0.09636530648549774
0.04814125,-0.2820866777125938
0.0481425,-0.3260617322144701
0.04814375,0.008082053129479459
0.048145,0.3392275393018774
0.04814624999999999,0.2429488214914331
0.0481475,-0.1321717191831989
0.04814875,-0.3307257531466371
0.04815,-0.1025218718298488
0.04815125,0.268600936617406
0.0481525,0.3285669200280574
0.04815375,0.01274607406161721
0.048155,-0.2997433283836815
0.04815625,-0.2177898177212456
0.0481575,0.1556650011923703
0.04815875,0.371875685825735
0.04815999999999999,0.166658764818006
0.04816125,-0.1888062590719799
0.0481625,-0.3060730710773614
0.04816375,-0.007242587075868286
0.048165,0.3185725894602257
0.04816624999999999,0.2692672253220051
0.0481675,-0.09485955172692784
0.04816875,-0.3283937426804172
0.04817,-0.1434986271614614
0.04817125,0.2356196457410585
0.0481725,0.3482224368131783
0.04817374999999999,0.05738741726813384
0.048175,-0.2880832760534568
0.04817625,-0.2640968826892901
0.0481775,0.06504973737018457
0.04817875,0.3199051668691844
0.04818,0.1669919091688291
0.04818124999999999,-0.198467445288117
0.0481825,-0.326061732214506
0.04818375,-0.05754738427146981
0.048185,0.2992502170276919
0.04818625,0.3105771250046568
0.04818749999999999,-0.03056269173546422
0.04818875,-0.3223971443390692
0.04819,-0.1998000226979846
0.04819125,0.1796513945568097
0.0481925,0.3675448092461616
0.04819374999999999,0.1390077835784634
0.04819499999999999,-0.2287835813462105
0.04819625,-0.2887495647584472
0.0481975,0.03406731260739727
